1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
0 0 0 4 0 0 0 0 0 0 0
0 0 0 13 0 0 0 0 0 0 0
0 0 0 15 0 0 0 0 0 0 0
0 0 0 12 0 0 0 0 0 0 0
0 0 0 12 0 0 0 0 0 0 0
0 0 0 21 0 0 0 0 0 0 0
0 0 0 15 0 0 0 0 0 0 0
0 0 0 15 0 0 0 0 0 0 0
0 0 0 30 0 0 0 0 0 0 0
0 0 0 15 0 0 0 0 0 0 0
0 0 0 13 0 0 0 0 0 0 0
0 0 0 27 0 0 0 0 0 0 0
0 0 11 13 0 0 0 0 0 0 0
0 0 11 29 0 0 0 0 0 0 0
0 0 11 16 0 0 0 0 0 0 0
0 13 22 16 0 0 0 0 0 0 0
0 29 38 16 0 0 0 0 0 0 0
0 33 41 15 0 0 0 0 0 0 0
0 49 24 16 0 0 0 0 0 0 0
0 70 42 17 0 0 0 0 0 0 0
0 69 52 18 0 0 0 0 0 0 0
0 88 54 18 0 0 0 0 0 0 0
0 82 60 17 0 0 0 0 0 0 0
0 84 63 20 0 0 0 0 0 0 0
0 68 52 20 0 0 0 0 0 0 0
0 47 69 0 0 0 0 0 0 0 0
0 34 54 0 0 0 0 0 0 0 0
0 38 75 0 0 0 0 0 0 0 0
0 72 80 0 0 0 0 0 0 0 0
0 39 66 0 0 0 0 0 0 0 0
0 75 50 0 0 0 0 0 0 0 0
0 65 54 0 0 0 0 0 0 0 0
0 23 52 0 0 0 0 0 0 0 0
0 31 32 0 0 0 0 0 0 0 0
0 62 32 0 0 0 0 0 0 0 0
0 68 21 0 0 0 0 0 0 0 0
0 72 23 0 0 0 0 0 0 0 0
0 99 27 0 0 0 0 0 0 0 0
0 127 29 0 0 0 0 0 0 0 0
0 123 38 0 0 0 0 0 0 0 0
0 94 39 0 0 0 0 0 0 0 0
0 96 0 0 0 0 0 0 0 0 0
0 97 20 0 0 0 0 0 0 0 0
0 99 0 0 0 0 0 0 0 0 0
0 100 24 0 0 0 0 0 0 0 0
0 97 24 0 0 0 0 0 0 0 0
0 97 24 0 0 0 0 0 0 0 0
0 128 24 0 0 0 0 0 0 0 0
0 175 27 0 0 0 0 0 0 0 0
0 169 26 0 0 0 0 0 0 0 0
0 115 0 0 0 0 0 0 0 0 0
0 115 0 0 0 0 0 0 0 0 0
0 115 0 0 0 0 0 0 0 0 0
0 137 0 0 0 0 0 0 0 0 0
0 97 0 0 0 0 0 0 0 0 0
0 59 0 0 0 0 0 0 0 0 0
0 34 0 0 0 0 0 0 0 0 0
0 27 0 0 0 0 0 0 0 0 0
0 22 0 0 0 0 0 0 0 0 0
0 48 0 0 0 0 0 0 0 0 0
0 48 0 0 0 0 0 0 0 0 0
0 26 0 0 0 0 0 0 0 0 0
0 0 24 0 0 0 0 0 0 0 0
0 0 25 25 0 0 0 0 0 0 0
0 0 26 29 0 0 0 0 0 0 0
0 25 28 28 0 0 0 0 0 0 0
0 18 29 10 0 0 0 0 0 0 0
0 74 69 0 0 0 0 0 0 0 0
0 26 77 0 0 0 0 0 0 0 0
0 91 84 23 0 0 0 0 0 0 0
0 89 81 22 0 0 0 0 0 0 0
0 108 78 23 0 0 0 0 0 0 0
0 133 73 23 0 0 0 0 0 0 0
0 141 69 22 0 0 0 0 0 0 0
0 141 69 22 0 0 0 0 0 0 0
0 134 66 9 0 0 0 0 0 0 0
0 129 65 22 0 0 0 0 0 0 0
0 128 60 21 0 0 0 0 0 0 0
0 130 60 21 0 0 0 0 0 0 0
0 128 61 22 0 0 0 0 0 0 0
0 121 62 23 0 0 0 0 0 0 0
0 118 81 22 0 0 0 0 0 0 0
0 110 83 22 0 0 0 0 0 0 0
4 120 85 43 0 0 0 0 0 0 0
0 108 101 24 0 0 0 0 0 0 0
4 100 85 24 0 0 0 0 0 0 0
0 97 105 23 0 0 0 0 0 0 0
0 88 89 21 0 0 0 0 0 0 0
0 76 87 32 0 0 0 0 0 0 0
0 75 86 18 0 0 0 0 0 0 0
0 98 107 34 0 0 0 0 0 0 0
0 90 89 33 0 0 0 0 0 0 0
4 76 117 31 0 0 0 0 0 0 0
4 86 110 19 0 0 0 0 0 0 0
4 87 107 30 0 0 0 0 0 0 0
0 86 90 13 0 0 0 0 0 0 0
4 71 68 14 0 0 0 0 0 0 0
0 65 53 0 0 0 0 0 0 0 0
0 47 65 12 0 0 0 0 0 0 0
0 35 52 0 0 0 0 0 0 0 0
0 50 51 0 0 0 0 0 0 0 0
0 52 51 24 0 6 6 0 0 0 0
0 53 49 0 0 0 0 0 0 0 0
0 50 48 10 0 0 0 0 0 0 0
0 44 35 0 0 0 0 0 0 0 0
4 44 46 12 0 0 6 0 0 3 0
8 44 33 12 0 6 6 0 0 0 0
0 45 32 12 0 0 0 0 3 0 0
4 47 43 11 0 0 0 0 0 0 0
8 52 44 12 0 6 6 6 4 3 0
0 48 41 0 0 0 0 0 0 0 0
8 52 41 22 0 0 6 6 0 0 0
0 52 41 9 0 0 0 0 0 0 0
0 49 51 10 0 0 0 0 0 0 0
0 46 40 0 0 0 0 0 0 0 0
0 47 38 18 0 0 11 0 4 4 0
0 47 36 0 0 0 0 0 0 0 0
0 39 33 10 0 0 0 0 0 0 0
4 47 36 0 0 0 0 0 0 0 0
0 42 24 9 0 0 0 0 0 0 0
0 46 36 9 0 0 12 6 0 0 0
4 48 24 20 0 0 0 0 0 0 0
0 52 46 32 0 0 6 0 0 0 0
4 51 24 33 0 0 0 0 3 0 0
0 48 23 15 0 0 0 0 0 0 0
0 41 23 33 0 0 0 0 0 0 0
0 48 34 36 0 0 0 0 0 0 0
0 47 33 33 0 0 0 0 0 0 0
4 47 29 36 0 0 0 0 0 0 0
5 40 43 34 0 0 5 7 0 0 0
0 49 39 52 0 0 0 6 0 0 0
4 47 31 34 0 0 0 0 0 0 0
4 48 30 44 0 0 12 5 0 0 0
0 15 30 43 0 0 0 0 0 0 0
0 38 40 34 0 0 0 12 0 0 0
0 20 23 35 0 0 0 0 0 0 0
8 39 41 36 0 0 0 7 0 0 0
0 44 44 56 0 6 19 6 4 0 0
0 22 42 45 0 0 0 0 0 0 0
9 31 18 41 0 0 0 0 0 0 0
0 42 66 43 0 0 0 6 11 0 0
0 33 54 45 0 0 12 6 0 0 0
12 40 43 47 0 6 19 20 5 0 4
4 40 36 48 0 12 6 0 0 0 0
0 24 37 47 0 0 6 0 0 0 0
8 30 44 59 0 6 19 13 0 4 5
0 24 51 44 0 0 6 0 0 0 0
4 31 47 54 0 0 0 6 0 0 0
12 33 52 62 0 0 12 6 0 0 4
13 30 82 74 0 0 7 6 0 0 0
0 8 69 42 0 0 0 0 0 0 0
4 29 89 59 0 0 12 12 0 3 0
12 26 93 60 0 0 13 20 4 3 0
7 42 108 60 0 0 6 12 4 5 0
8 42 120 60 0 0 12 12 0 0 0
0 19 114 69 0 0 0 6 6 0 0
0 37 124 61 0 0 7 12 6 0 0
0 42 114 60 0 0 0 0 0 0 0
0 7 144 26 0 0 0 0 0 0 0
0 14 124 78 0 0 0 0 0 0 0
0 18 132 64 0 0 0 0 0 0 0
0 43 147 58 0 0 0 0 0 4 0
11 36 140 61 0 0 0 0 5 0 0
0 23 140 31 0 0 0 0 0 0 0
5 39 135 40 0 0 0 0 0 0 0
10 46 137 51 0 5 0 13 5 0 0
0 32 142 17 0 0 0 0 6 0 0
0 46 142 0 0 0 0 0 0 0 0
0 44 148 22 0 0 0 0 0 6 0
0 48 161 40 0 0 18 13 10 0 0
0 44 162 0 0 0 0 0 0 0 0
17 56 164 0 0 0 0 0 0 0 4
0 44 163 25 0 0 7 6 0 0 0
6 46 169 0 0 0 14 0 11 0 0
0 49 154 14 0 0 0 13 6 0 0
11 54 156 0 0 0 0 0 6 6 0
6 51 159 0 0 0 0 0 6 0 0
16 62 162 0 0 0 20 27 11 6 0
0 66 171 0 0 0 0 0 0 0 0
0 65 171 0 0 0 0 0 0 0 0
17 66 171 0 0 0 0 0 6 0 0
0 72 155 6 0 0 11 6 6 5 0
13 82 157 6 0 0 19 19 6 0 0
0 81 157 0 0 0 0 0 0 0 0
23 85 171 0 0 13 6 7 18 8 5
18 89 170 0 0 0 19 21 10 13 4
6 88 156 0 0 0 0 0 13 0 0
10 88 153 0 0 0 0 0 0 0 0
12 96 170 0 0 0 0 12 6 10 0
25 100 169 0 0 12 19 28 18 5 0
21 94 171 0 0 6 20 12 20 6 3
0 95 170 0 0 0 7 0 0 0 0
11 95 167 0 0 0 0 0 7 0 0
14 105 171 0 0 0 19 19 6 9 0
6 91 166 0 0 0 0 0 6 0 0
0 109 166 0 0 0 0 0 0 0 0
6 110 168 0 0 0 0 6 0 0 0
21 112 167 0 0 0 27 26 6 0 0
0 114 150 0 0 0 0 0 0 0 0
0 115 160 0 0 0 0 0 13 0 0
0 119 160 0 0 0 0 0 32 0 0
0 117 130 0 0 0 0 0 13 0 0
0 121 154 0 0 0 0 0 0 0 0
6 120 136 0 0 0 6 0 0 6 0
9 122 149 0 0 0 28 6 17 5 4
0 117 158 0 0 0 0 0 3 0 0
17 129 160 0 0 0 0 0 0 0 0
13 128 102 0 0 0 6 6 0 0 0
0 130 84 0 0 0 0 0 0 0 0
12 132 92 0 0 0 0 0 0 0 0
6 139 98 0 0 0 0 7 8 0 0
6 140 93 6 0 0 0 0 0 0 0
6 136 118 0 0 0 0 0 8 4 0
0 138 86 0 0 0 0 0 0 0 0
16 136 108 0 0 0 27 7 6 0 0
5 137 109 0 0 0 0 0 15 0 0
0 136 92 0 0 0 0 0 0 0 0
14 135 114 0 0 0 0 0 0 0 0
0 133 76 0 0 0 0 0 5 0 0
6 128 88 0 0 0 6 0 0 0 0
10 125 71 0 0 0 0 0 20 5 0
0 121 73 0 0 0 13 12 12 0 0
27 120 122 6 0 0 6 12 13 3 0
12 115 98 0 0 0 0 0 12 6 0
0 118 83 0 0 0 0 0 0 0 0
0 109 96 0 0 0 0 0 0 0 0
17 104 108 0 0 0 6 7 0 0 0
0 100 88 6 0 16 35 28 38 9 4
6 107 110 0 0 0 0 0 0 0 0
6 93 87 0 0 0 12 21 20 22 0
4 86 85 0 0 0 21 13 42 7 0
0 77 61 0 0 0 0 0 0 0 0
0 91 80 0 0 0 0 0 0 0 0
0 83 64 0 0 0 0 0 0 0 0
6 86 113 0 0 0 0 0 27 0 6
0 81 79 0 0 0 0 0 0 0 0
0 79 75 0 0 0 0 0 0 0 0
15 78 89 5 0 16 14 58 27 0 0
5 68 81 0 0 0 0 0 0 0 0
17 71 79 0 0 0 0 0 0 0 0
0 70 66 0 0 0 0 0 0 0 0
0 68 79 0 0 0 0 37 15 0 0
0 70 79 0 0 0 0 7 19 0 0
0 65 75 0 0 0 0 0 0 0 0
0 75 72 0 0 0 0 0 0 0 0
0 80 77 0 0 44 27 20 20 5 2
0 79 62 0 0 0 0 22 0 0 0
0 72 77 0 0 0 0 7 0 5 0
0 71 70 0 0 0 7 13 31 0 0
0 70 55 0 0 0 0 0 0 0 0
10 76 64 0 8 22 39 38 48 26 5
0 67 68 0 0 0 0 8 21 6 0
5 52 66 0 0 7 7 0 14 7 0
0 57 69 0 0 0 0 0 0 0 0
0 70 57 0 0 0 7 21 32 13 0
5 72 69 0 0 0 0 0 46 4 0
0 61 59 0 0 0 0 0 6 0 0
