39 49 37 56 50 56 55 50 53 36 32
35 45 37 47 48 54 55 51 56 36 32
35 41 36 43 48 53 53 55 56 35 31
32 41 36 40 49 52 56 58 56 35 30
32 40 36 40 50 52 55 60 58 35 31
31 39 34 40 49 52 57 59 57 35 29
32 39 34 39 49 50 58 60 56 35 30
32 39 34 39 52 50 57 61 56 36 31
31 39 33 38 50 50 57 60 53 35 29
32 39 31 38 50 49 56 60 54 35 30
31 40 32 40 49 50 57 59 52 35 30
28 40 32 40 49 50 55 60 55 34 30
29 39 33 40 49 50 58 61 53 34 30
27 39 33 39 51 50 58 63 54 32 30
28 39 33 40 53 51 57 63 58 32 30
27 40 32 41 55 55 59 64 60 33 29
28 40 33 40 55 58 60 67 58 32 30
28 39 31 40 56 61 61 68 56 32 30
28 38 30 38 55 61 65 71 56 33 30
28 38 30 34 54 59 63 72 55 33 30
29 37 30 34 56 61 62 73 54 32 31
28 38 30 36 56 62 62 75 52 31 30
29 40 31 41 57 62 63 75 52 31 31
28 40 31 42 57 64 64 74 49 30 31
28 38 30 41 59 65 64 72 48 31 31
27 36 29 41 59 64 63 69 47 30 30
26 34 28 41 58 63 64 67 47 29 30
26 32 28 40 57 66 65 66 46 29 30
26 33 28 40 56 66 62 65 46 28 29
25 32 28 39 56 68 63 63 45 27 29
25 32 27 38 55 69 64 63 44 27 29
25 30 27 38 53 70 62 63 43 28 29
24 31 27 38 53 70 61 61 42 29 29
24 30 29 37 52 68 62 58 41 28 29
26 31 28 36 51 68 65 60 42 28 29
26 32 28 32 50 67 67 61 42 28 29
25 32 28 31 51 66 68 62 44 28 29
26 32 28 30 50 68 70 62 45 29 29
25 31 27 30 51 67 75 63 46 30 29
26 31 29 29 51 63 77 64 49 32 29
27 30 28 30 50 63 80 66 52 33 30
27 31 29 29 48 63 85 67 53 35 31
27 31 29 30 48 63 92 70 55 37 31
28 31 30 30 48 60 99 72 56 40 31
28 31 30 30 49 56 97 74 55 41 32
29 32 30 36 49 53 100 80 56 42 32
28 32 30 35 51 53 102 81 56 44 33
28 33 31 35 50 53 101 81 58 44 34
27 32 30 31 51 54 101 81 60 44 32
27 32 30 30 51 54 105 80 59 43 34
27 32 30 29 52 56 105 75 59 43 32
27 31 29 29 53 56 103 75 59 43 33
27 32 29 29 52 56 101 75 59 43 33
26 31 28 28 50 54 99 76 60 42 32
26 30 29 28 48 53 99 74 59 40 32
26 28 26 26 47 52 100 72 58 38 31
26 28 26 27 46 50 100 73 57 37 30
25 28 26 26 46 49 99 72 56 38 30
25 28 26 27 46 46 100 68 56 38 31
25 27 26 25 45 46 98 69 55 36 30
24 27 26 25 44 44 93 64 50 37 30
23 25 24 24 43 44 88 60 45 35 29
24 25 25 24 42 44 91 57 43 35 29
24 25 24 23 42 42 86 56 40 33 29
23 24 23 22 42 42 82 55 39 32 29
22 24 22 22 39 42 80 54 39 30 28
23 24 23 23 38 42 79 54 39 30 28
23 24 23 23 36 43 79 52 39 31 29
23 23 23 22 32 42 77 51 39 31 28
23 22 22 23 30 43 79 49 39 31 28
23 23 23 23 29 43 71 49 39 32 28
22 22 23 22 27 43 73 47 38 32 29
22 22 21 21 27 43 75 46 36 31 27
22 21 22 21 26 42 66 46 36 31 27
22 21 22 22 26 42 66 46 35 32 28
22 21 22 22 26 41 66 49 36 32 27
21 21 22 21 25 42 72 48 37 32 27
21 20 21 21 23 41 67 47 36 30 26
21 20 20 21 24 40 65 45 36 30 26
21 20 21 21 24 39 64 47 37 32 27
21 20 22 21 24 40 64 48 36 30 27
21 20 20 20 22 38 64 51 36 30 26
21 20 21 21 22 38 64 54 36 31 26
21 20 21 21 21 37 65 52 36 30 26
21 19 21 20 22 36 63 50 35 30 26
21 19 21 21 22 35 65 51 35 30 26
20 20 21 20 21 33 64 51 34 30 26
20 19 21 20 21 31 64 47 33 29 26
20 20 21 20 21 29 62 48 34 30 26
20 19 19 20 21 25 59 49 34 30 26
19 18 19 19 20 25 57 49 33 29 26
19 18 19 19 19 25 55 49 33 29 24
19 18 19 19 19 23 49 49 34 29 24
19 18 18 19 19 22 47 47 34 29 24
18 18 18 18 18 20 43 45 35 29 24
18 17 17 18 18 20 41 44 36 30 24
18 17 18 18 18 20 41 45 36 30 23
18 17 18 18 18 20 43 49 38 30 25
19 17 18 18 18 20 41 51 38 31 25
18 18 18 18 18 20 37 52 39 31 24
18 17 18 18 18 20 36 52 40 31 24
18 18 18 18 18 20 34 52 41 32 25
18 17 17 18 18 19 32 52 42 31 24
18 18 18 18 18 20 30 51 42 32 25
18 17 18 18 18 19 29 50 43 33 25
18 17 18 18 18 19 26 48 42 32 25
18 17 17 17 18 19 25 48 43 32 25
18 17 18 18 19 19 25 49 45 33 26
18 17 16 18 19 19 24 48 47 33 26
18 18 16 18 19 19 23 47 48 32 26
18 17 16 17 19 18 22 48 47 32 26
18 17 16 18 18 18 22 48 47 33 26
18 18 18 18 19 19 22 47 46 32 26
17 17 18 17 18 18 20 45 46 32 25
17 17 18 17 17 18 21 44 46 31 25
18 17 17 17 18 18 22 42 45 31 26
18 17 16 17 17 18 22 41 44 30 25
17 17 16 17 17 18 22 42 46 30 25
18 18 16 17 19 19 22 45 48 31 26
17 17 16 17 17 18 21 45 48 31 25
