64 72 65 75 71 78 72 66 72 55 49
64 67 64 69 68 74 71 68 73 55 49
63 67 59 62 68 75 70 73 75 55 48
60 71 57 60 70 73 75 79 75 54 48
63 65 57 62 69 73 71 81 76 53 48
64 65 56 60 68 72 72 80 76 53 48
63 65 55 59 70 72 75 78 75 52 48
62 65 55 57 70 70 77 77 73 51 47
62 65 55 56 68 69 76 78 71 51 47
60 65 54 59 67 66 75 80 72 49 46
54 63 53 59 65 67 74 79 70 50 45
53 61 53 59 65 69 73 79 72 50 46
54 61 53 61 67 69 74 79 70 49 45
54 60 54 62 69 69 77 78 71 47 45
53 60 53 62 69 68 77 79 73 47 45
53 59 52 61 72 68 77 79 75 46 45
53 58 53 62 72 71 79 81 74 46 45
53 57 52 58 73 74 83 84 73 46 45
52 57 49 58 69 76 82 84 71 46 44
50 56 49 56 68 74 78 86 68 44 44
50 56 49 55 68 75 82 87 67 44 44
50 57 48 55 68 75 82 86 65 43 44
49 58 47 55 69 73 83 86 65 43 43
48 57 48 63 69 77 83 85 63 43 44
47 56 49 61 71 80 81 84 62 42 43
47 55 48 58 71 77 79 83 60 42 43
46 54 48 57 73 74 79 82 60 42 43
45 51 47 59 74 77 78 79 60 42 43
45 50 47 59 75 78 80 76 59 42 44
45 49 46 58 75 78 81 76 58 41 43
45 49 45 56 75 82 77 75 57 42 43
45 48 44 57 74 81 77 75 55 42 43
44 50 43 53 76 82 77 72 55 42 43
44 49 45 54 73 81 76 70 54 42 43
44 50 44 52 73 78 78 70 54 42 43
45 50 44 48 70 78 78 71 55 42 43
44 50 44 44 67 78 81 73 55 43 43
44 50 44 44 65 79 81 74 56 42 42
45 52 45 44 62 76 85 75 58 43 42
45 53 46 43 61 72 86 77 59 44 43
44 54 47 41 60 71 89 77 62 44 42
45 53 47 42 56 71 93 78 63 45 43
45 53 46 42 56 70 98 79 64 46 42
45 52 46 43 56 68 101 80 64 48 41
44 52 46 43 55 68 103 81 63 49 42
43 51 45 43 56 67 103 83 63 50 42
42 51 43 49 58 64 105 87 63 51 42
42 50 41 44 57 61 103 85 65 53 42
42 50 40 42 58 61 103 84 66 54 42
42 49 39 42 58 60 106 84 66 54 42
41 47 39 39 59 63 107 83 67 53 41
40 46 38 40 61 62 106 83 66 53 41
41 45 39 39 59 60 105 82 66 52 41
40 44 39 37 58 59 102 79 67 50 41
40 42 38 37 56 58 103 80 67 49 40
40 42 38 38 55 57 103 79 66 48 41
40 42 39 37 55 57 103 80 65 48 40
40 41 38 37 55 54 104 77 65 47 40
39 41 39 36 55 54 104 75 63 46 40
39 41 38 37 55 53 102 74 61 45 40
39 41 38 36 53 52 98 73 58 46 40
39 41 37 36 52 52 97 70 55 44 40
38 40 37 36 51 52 97 66 52 43 40
38 39 37 36 52 52 96 65 49 42 39
38 39 37 35 53 51 91 65 48 41 39
38 39 36 35 53 50 89 64 48 41 39
38 39 36 35 52 50 88 63 48 39 39
37 38 36 35 50 49 87 61 48 38 39
38 38 36 35 47 50 87 60 48 39 38
36 37 36 33 44 51 89 59 47 39 38
37 36 36 34 42 50 84 58 47 40 38
36 36 36 34 40 51 84 55 46 40 38
36 36 35 34 39 51 84 55 45 39 39
36 36 35 34 38 52 80 55 45 39 39
36 35 35 34 38 53 81 55 45 40 38
36 35 35 33 37 52 79 58 45 40 38
36 35 35 34 37 50 82 59 46 40 38
35 34 35 33 35 51 79 57 45 39 38
35 35 35 34 34 49 78 55 46 39 38
35 34 35 34 33 48 79 56 46 40 37
35 34 35 33 32 48 80 58 45 38 37
35 34 34 33 33 48 77 59 45 38 37
35 34 35 33 32 46 80 64 45 39 36
35 34 34 33 32 44 80 62 45 39 36
35 33 34 33 32 45 76 60 44 38 36
35 33 34 32 32 44 77 61 44 38 36
35 33 33 32 31 42 77 62 42 38 35
34 33 34 32 31 38 76 58 42 38 35
34 33 34 32 30 36 72 59 42 38 35
35 33 33 31 30 33 68 59 42 38 35
34 33 33 31 30 33 66 60 42 39 35
35 32 34 31 30 33 65 61 43 39 35
35 33 34 31 30 32 58 60 44 39 35
34 33 33 31 30 32 56 59 45 40 35
34 33 33 31 30 31 55 57 46 40 35
34 33 33 31 30 30 55 56 46 41 35
34 32 33 31 30 30 54 58 47 41 35
34 32 33 30 30 29 52 59 48 41 35
34 32 33 30 29 29 50 62 49 41 35
33 32 32 30 30 29 48 65 49 41 35
34 31 32 30 30 28 44 65 51 41 34
