37 178 198 223 155 166 24 0 0 0 0 
106 116 145 52 24 26 66 32 29 84 120 
0 10 0 0 8 0 0 0 0 0 0 
0 0 0 45 50 45 43 0 36 39 0 
93 79 0 85 112 137 103 28 54 91 0 
0 0 40 0 0 0 0 30 10 0 0 
0 0 0 0 0 0 0 52 80 59 0 
197 0 181 58 189 189 220 201 130 120 133 
0 0 0 0 0 0 0 0 51 27 4 
0 0 9 34 46 58 10 58 74 12 0 
230 201 190 71 172 183 165 87 0 0 136 
0 0 0 0 0 0 0 0 78 38 32 
12 8 0 0 0 0 10 127 9 0 0 
116 68 28 37 0 0 0 0 0 0 0 
41 0 0 0 0 2 0 19 68 0 4 
228 161 72 183 160 130 68 14 0 0 0 
0 0 0 0 0 0 0 0 0 39 0 
0 0 11 40 48 24 8 0 0 0 0 
0 0 0 0 0 0 0 0 107 95 0 
0 0 34 0 0 0 39 40 36 0 0 
1 1 0 0 1 26 57 14 0 0 0 
199 82 12 0 7 13 0 0 64 23 0 
11 16 32 0 27 0 0 11 106 130 83 
0 55 65 8 50 60 9 0 0 0 0 
0 0 0 0 0 0 0 0 0 63 90 
0 0 0 0 16 51 34 33 66 35 33 
0 0 54 71 57 0 22 66 51 0 0 
0 0 35 0 32 0 0 96 163 0 65 
0 0 137 208 108 31 178 35 65 64 67 
0 0 34 0 0 33 0 0 0 0 0 
217 51 157 69 12 0 0 0 0 12 3 
0 40 44 53 63 38 8 0 0 0 0 
0 29 76 77 159 78 73 227 183 44 6 
0 0 0 0 0 0 0 0 33 0 0 
190 0 0 38 61 56 114 125 0 0 0 
0 0 7 0 0 0 0 0 0 49 0 
40 141 78 24 2 0 13 2 4 4 0 
129 194 166 122 62 0 9 0 8 0 0 
47 0 0 15 46 86 82 27 0 64 0 
12 14 41 20 6 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 25 10 0 
0 0 66 32 0 33 35 32 33 64 0 
0 0 0 0 0 0 0 56 124 0 0 
112 67 50 58 90 76 14 0 0 0 9 
0 0 0 0 28 11 0 0 0 0 0 
210 50 0 0 40 0 62 122 131 0 0 
0 0 11 34 37 38 34 11 11 0 10 
58 20 19 10 11 41 81 121 77 77 87 
0 0 0 0 10 79 151 196 79 0 0 
0 44 9 0 0 0 0 0 0 73 101 
0 0 0 0 0 0 0 0 28 12 0 
0 0 0 0 0 0 0 70 181 189 0 
2 24 53 56 79 81 10 66 20 4 0 
0 34 172 186 199 243 188 98 50 96 98 
172 0 0 32 78 63 203 179 0 0 125 
10 0 0 0 0 7 0 0 0 40 45 
21 0 0 0 0 20 32 0 24 42 0 
16 43 0 23 64 62 70 74 44 38 0 
0 33 0 0 0 0 0 0 143 85 0 
0 0 25 54 82 85 38 10 47 51 0 
0 0 0 0 0 0 0 18 35 16 0 
6 43 91 101 80 26 0 5 0 0 0 
13 0 0 0 27 1 6 6 143 64 0 
0 34 42 68 84 82 62 38 25 48 46 
70 88 120 30 0 34 58 70 0 0 0 
0 0 0 80 15 13 0 0 0 0 0 
0 0 0 0 0 0 0 0 33 33 0 
228 114 221 71 205 222 22 0 160 0 153 
81 0 0 83 0 0 70 0 0 0 111 
0 0 14 40 18 0 0 0 0 0 0 
67 59 67 51 0 0 0 20 14 0 0 
0 0 23 28 0 0 36 49 25 24 0 
0 0 20 42 0 0 0 46 47 0 0 
83 132 93 93 134 79 36 0 23 64 93 
0 0 50 64 84 116 100 48 114 90 40 
0 0 0 0 0 0 0 23 68 0 37 
6 91 102 94 68 69 87 15 0 0 0 
0 0 35 0 67 67 69 64 65 64 0 
4 0 0 0 0 0 0 82 105 23 0 
77 10 25 18 23 111 114 100 64 0 0 
144 114 80 36 24 12 0 0 17 0 0 
0 0 0 0 0 0 0 32 70 38 0 
0 0 42 92 113 26 0 22 23 25 0 
249 111 0 0 0 0 0 0 0 0 152 
0 40 16 0 48 68 47 38 56 17 16 
0 0 0 43 0 0 0 0 35 0 0 
0 51 104 164 118 90 69 16 0 0 82 
76 119 77 65 90 82 77 67 0 0 0 
226 0 0 113 221 0 0 78 0 0 0 
10 24 156 121 78 39 11 13 9 7 0 
6 8 16 0 68 150 94 58 0 14 0 
0 0 0 0 0 0 0 45 50 118 50 
0 0 0 77 105 114 39 16 0 0 0 
48 10 0 0 0 3 47 10 0 0 0 
0 54 0 60 110 69 0 0 0 99 0 
0 16 154 182 171 28 157 84 68 48 98 
0 0 0 17 37 8 0 0 0 0 0 
0 0 0 0 0 0 0 19 79 83 93 
0 0 0 0 0 0 0 0 29 10 0 
0 0 0 20 38 0 16 28 45 0 0 
1 84 147 77 13 0 0 0 0 0 0 
0 0 0 0 0 0 0 128 164 86 0 
0 24 37 65 69 59 63 54 50 7 0 
146 20 80 64 16 80 94 0 0 0 0 
239 66 66 225 148 0 0 75 73 0 0 
2 82 97 64 40 9 1 1 0 0 0 
84 15 23 62 82 112 143 74 0 0 0 
0 0 0 0 0 0 0 0 22 32 0 
40 6 0 15 34 22 10 0 0 0 0 
195 72 172 172 192 108 141 52 0 0 0 
5 0 46 61 18 0 0 0 0 0 0 
0 0 18 40 36 85 18 0 0 0 0 
0 0 0 34 80 6 62 66 132 194 0 
0 0 0 0 0 0 0 0 37 13 41 
0 15 3 60 83 14 0 0 0 0 0 
59 33 69 110 148 151 121 126 111 74 80 
3 5 0 0 0 34 88 86 6 0 0 
92 0 0 0 0 0 65 0 0 65 0 
10 0 0 75 0 57 84 19 0 0 0 
0 0 0 0 0 0 38 0 38 0 0 
0 0 0 0 0 23 133 157 138 0 0 
0 0 0 0 0 0 0 0 74 78 16 
0 0 0 0 0 0 0 0 23 27 0 
0 50 25 0 0 0 41 40 8 0 0 
0 0 0 0 0 0 0 87 126 56 0 
0 0 26 30 0 0 0 66 70 75 0 
70 150 172 48 5 0 0 0 4 6 13 
98 32 32 38 64 32 64 65 33 37 105 
196 86 55 122 92 54 148 84 0 0 0 
0 0 0 0 0 0 0 0 0 0 35 
105 81 103 79 17 54 15 0 0 0 0 
0 21 151 81 54 68 0 0 0 0 124 
0 0 0 0 0 0 0 0 0 52 0 
0 0 40 65 0 0 0 0 0 0 0 
0 9 40 66 71 73 70 13 2 0 0 
68 58 179 141 76 72 20 0 0 0 0 
34 17 66 114 164 90 78 32 26 0 163 
0 8 0 0 50 50 46 48 20 0 0 
0 0 0 30 24 0 0 0 0 0 0 
0 0 11 23 0 25 20 0 0 0 0 
0 0 16 0 0 0 54 34 16 0 0 
0 0 45 0 0 0 0 0 0 0 40 
0 0 0 0 0 0 0 33 67 10 0 
0 11 14 26 0 0 0 0 0 0 0 
0 10 29 41 23 0 0 0 0 0 0 
0 38 59 66 62 59 46 26 0 0 16 
7 118 146 156 122 151 57 0 0 0 0 
119 241 84 0 72 80 0 0 0 30 0 
106 73 39 0 15 86 70 28 3 0 0 
0 4 0 28 38 47 26 0 0 0 0 
43 52 44 65 154 216 113 31 0 0 0 
0 0 0 0 0 0 0 0 54 2 0 
0 27 27 21 26 0 4 0 0 0 0 
0 0 0 0 0 0 0 0 0 33 0 
0 0 0 0 0 0 0 0 27 16 0 
10 0 59 71 154 118 74 34 0 0 0 
40 6 2 1 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 67 
66 45 27 79 102 0 81 14 0 0 0 
0 0 0 0 0 0 4 63 93 88 0 
0 0 0 0 38 0 0 0 0 38 0 
0 0 0 0 77 244 7 7 124 187 0 
252 210 213 0 227 103 69 222 0 0 0 
10 0 0 0 0 0 9 145 162 24 0 
16 8 0 0 25 45 44 20 20 0 0 
0 0 0 0 0 0 0 0 0 0 50 
0 33 135 145 0 71 104 67 33 0 33 
0 0 0 0 0 0 0 32 33 0 0 
0 0 0 0 0 16 48 50 72 34 0 
36 33 65 106 128 124 118 135 98 48 0 
210 135 42 0 0 0 10 0 0 0 0 
0 40 0 0 48 0 40 39 0 0 0 
0 0 0 0 0 0 0 0 0 110 0 
193 138 66 48 54 174 84 29 83 28 36 
0 0 38 22 0 0 0 32 32 0 0 
204 177 167 153 160 206 0 0 0 0 0 
182 246 172 0 0 0 0 67 69 0 34 
0 0 0 0 0 0 0 0 0 0 193 
0 0 0 0 0 0 0 0 0 28 142 
0 0 0 0 0 0 0 0 0 100 0 
0 0 0 0 0 0 0 53 59 0 0 
0 0 18 32 0 0 0 20 40 17 0 
0 0 33 57 26 0 0 0 0 0 0 
0 0 0 0 0 0 0 7 33 13 0 
37 77 77 10 47 82 77 32 0 0 0 
44 0 50 51 66 60 55 53 0 0 0 
0 0 0 0 0 0 0 0 0 74 0 
246 0 80 174 44 0 0 0 0 81 67 
0 0 0 0 0 0 0 12 29 0 0 
0 0 0 0 0 0 0 56 82 82 0 
9 9 0 0 0 0 0 81 83 0 0 
0 0 45 35 26 0 0 0 0 36 0 
0 0 75 0 0 55 0 0 0 0 53 
0 0 0 0 0 0 0 76 3 3 0 
0 128 151 152 239 54 93 65 0 0 0 
7 15 0 39 8 7 36 7 0 0 0 
83 51 7 0 0 0 0 0 0 0 0 
0 128 142 116 158 50 146 122 0 0 0 
48 26 0 0 29 14 0 37 64 0 0 
0 22 0 40 58 21 0 0 0 36 0 
0 0 48 0 0 0 66 66 47 59 0 
1 30 25 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 94 46 0 
231 184 109 83 85 36 52 0 0 0 0 
0 0 0 0 0 0 0 0 0 66 0 
54 3 13 6 0 3 0 0 0 40 0 
0 0 0 0 0 0 0 32 42 36 0 
0 41 37 45 77 77 153 25 3 0 3 
71 34 0 0 44 82 112 180 106 39 0 
0 0 0 0 0 0 0 65 212 90 0 
90 80 86 97 108 87 98 30 6 8 0 
0 0 0 0 0 0 0 0 6 67 61 
0 0 0 0 0 0 0 32 32 18 0 
0 0 0 70 63 57 50 0 18 47 24 
5 0 102 62 53 55 29 0 0 0 0 
0 0 47 117 92 186 159 121 110 65 0 
0 2 0 0 27 27 0 0 1 0 0 
0 0 70 230 10 51 180 133 162 93 98 
0 0 0 0 0 0 31 33 8 0 0 
0 0 0 0 0 0 0 0 0 45 0 
44 69 45 62 78 82 77 60 0 0 0 
15 115 7 51 0 0 0 0 85 0 169 
0 0 0 0 0 33 34 32 32 34 32 
61 148 97 86 82 76 46 17 14 26 0 
0 0 0 0 0 0 4 33 68 17 0 
38 153 103 91 147 158 186 23 0 0 0 
52 76 73 84 92 61 24 0 0 11 0 
0 32 0 35 33 66 31 0 0 33 71 
36 146 182 100 105 63 147 43 0 0 0 
33 74 73 73 40 18 10 50 67 57 0 
0 0 53 0 0 0 0 0 39 0 34 
110 122 152 67 0 140 90 0 0 0 0 
226 151 212 173 127 56 21 18 0 0 0 
